mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,air1,air2,oil1,oil2,water1,water2,maintenance
105,2023-08-25 06:32:20,50.4674435,4.8408847,34.0,31.0,331.0,334.0,803.0,799.0,80.0,78.0,73.0,72.0,2023-08-25,06:32:20,0,0,0,0,0,0,0
105,2023-08-25 09:01:17,50.4674444,4.8408865,41.0,41.0,286.0,282.0,802.0,803.0,87.0,87.0,84.0,84.0,2023-08-25,09:01:17,0,0,0,0,0,0,0
105,2023-08-25 08:35:19,50.4674581,4.8408914,42.0,42.0,293.0,282.0,801.0,803.0,85.0,87.0,84.0,82.0,2023-08-25,08:35:19,0,0,0,0,0,0,0
105,2023-08-25 13:38:26,50.4548421,4.8216742,42.0,38.0,310.0,300.0,799.0,788.0,85.0,81.0,80.0,76.0,2023-08-25,13:38:26,0,0,0,0,0,0,0
105,2023-08-25 15:24:33,50.4114099,4.5218576,41.0,41.0,313.0,310.0,814.0,797.0,81.0,81.0,81.0,80.0,2023-08-25,15:24:33,0,0,0,0,0,0,0
105,2023-08-25 09:27:27,50.4674492,4.8408787,41.0,41.0,289.0,282.0,805.0,797.0,83.0,86.0,85.0,82.0,2023-08-25,09:27:27,0,0,0,0,0,0,0
105,2023-08-24 12:22:06,50.4674436,4.8408848,42.0,40.0,289.0,282.0,805.0,808.0,83.0,87.0,85.0,82.0,2023-08-24,12:22:06,0,0,0,0,0,0,0
105,2023-08-24 08:55:04,50.4674296,4.8409021,41.0,39.0,289.0,276.0,804.0,795.0,86.0,87.0,85.0,82.0,2023-08-24,08:55:04,0,0,0,0,0,0,0
105,2023-08-24 09:06:58,50.4674599,4.8408801,42.0,41.0,293.0,286.0,806.0,799.0,83.0,85.0,87.0,83.0,2023-08-24,09:06:58,0,0,0,0,0,0,0
105,2023-08-25 16:22:35,50.4038665,4.43808,40.0,42.0,289.0,289.0,800.0,818.0,85.0,84.0,86.0,84.0,2023-08-25,16:22:35,0,0,0,0,0,0,0
105,2023-08-25 07:53:17,50.4674419,4.8408558,42.0,40.0,279.0,282.0,775.0,797.0,85.0,85.0,85.0,82.0,2023-08-25,07:53:17,0,0,0,0,0,0,0
105,2023-08-25 15:02:27,50.4114063,4.5218597,63.0,61.0,3.0,3.0,0.0,0.0,83.0,85.0,84.0,82.0,2023-08-25,15:02:27,0,0,0,0,0,0,0
105,2023-08-24 12:24:10,50.467429,4.8408739,41.0,41.0,289.0,282.0,798.0,804.0,86.0,85.0,85.0,84.0,2023-08-24,12:24:10,0,0,0,0,0,0,0
105,2023-08-24 11:46:00,50.4674711,4.8408551,41.0,40.0,286.0,282.0,799.0,805.0,84.0,87.0,86.0,83.0,2023-08-24,11:46:00,0,0,0,0,0,0,0
105,2023-08-24 13:13:01,50.4674156,4.8408754,40.0,41.0,289.0,286.0,801.0,807.0,83.0,86.0,85.0,84.0,2023-08-24,13:13:01,0,0,0,0,0,0,0
105,2023-08-24 09:42:03,50.4674282,4.8408873,41.0,38.0,289.0,282.0,799.0,798.0,83.0,87.0,85.0,83.0,2023-08-24,09:42:03,0,0,0,0,0,0,0
105,2023-08-25 14:57:34,50.411402,4.521856,48.0,48.0,3.0,3.0,0.0,0.0,85.0,86.0,86.0,82.0,2023-08-25,14:57:34,0,0,0,0,0,0,0
105,2023-08-25 14:23:35,50.4488292,4.6281218,41.0,43.0,258.0,255.0,792.0,808.0,87.0,88.0,90.0,87.0,2023-08-25,14:23:35,0,0,0,0,0,0,0
105,2023-08-24 07:40:01,50.4674486,4.8408504,42.0,40.0,293.0,286.0,804.0,795.0,85.0,87.0,85.0,84.0,2023-08-24,07:40:01,0,0,0,0,0,0,0
105,2023-08-24 09:27:02,50.467442,4.8408949,42.0,41.0,289.0,286.0,796.0,816.0,84.0,86.0,85.0,84.0,2023-08-24,09:27:02,0,0,0,0,0,0,0
105,2023-08-24 10:59:06,50.4674445,4.8408726,41.0,41.0,293.0,279.0,800.0,803.0,85.0,83.0,85.0,84.0,2023-08-24,10:59:06,0,0,0,0,0,0,0
105,2023-08-24 13:41:06,50.4674396,4.8408971,0.0,,0.0,,0.0,,0.0,,82.0,,2023-08-24,13:41:06,0,0,0,0,0,0,0
105,2023-08-25 14:15:30,50.4458498,4.7110633,40.0,41.0,286.0,272.0,803.0,808.0,87.0,87.0,86.0,82.0,2023-08-25,14:15:30,0,0,0,0,0,0,0
105,2023-08-25 09:21:23,50.4674386,4.840904,41.0,41.0,293.0,276.0,804.0,793.0,83.0,87.0,85.0,82.0,2023-08-25,09:21:23,0,0,0,0,0,0,0
105,2023-08-24 12:27:09,50.4674439,4.8408703,42.0,39.0,289.0,279.0,799.0,796.0,83.0,87.0,85.0,84.0,2023-08-24,12:27:09,0,0,0,0,0,0,0
105,2023-08-24 11:55:07,50.4674612,4.8408753,41.0,42.0,289.0,279.0,795.0,797.0,87.0,85.0,85.0,83.0,2023-08-24,11:55:07,0,0,0,0,0,0,0
105,2023-08-28 19:49:53,50.4008966,4.4574562,17.0,17.0,583.0,624.0,802.0,803.0,25.0,23.0,17.0,17.0,2023-08-28,19:49:53,0,0,0,0,0,0,0
105,2023-08-24 08:10:03,50.4674398,4.8408869,41.0,41.0,289.0,282.0,796.0,800.0,85.0,86.0,84.0,84.0,2023-08-24,08:10:03,0,0,0,0,0,0,0
105,2023-08-24 11:19:41,50.4674743,4.8408892,40.0,40.0,293.0,279.0,794.0,800.0,85.0,86.0,85.0,84.0,2023-08-24,11:19:41,0,0,0,0,0,0,0
105,2023-08-25 06:00:18,50.4674629,4.8408808,30.0,29.0,372.0,403.0,798.0,798.0,71.0,66.0,62.0,56.0,2023-08-25,06:00:18,0,0,0,0,0,0,0
105,2023-08-24 09:21:59,50.4674564,4.8408539,42.0,40.0,286.0,279.0,799.0,801.0,83.0,84.0,86.0,83.0,2023-08-24,09:21:59,0,0,0,0,0,0,0
105,2023-08-24 13:02:05,50.4674368,4.8408714,41.0,42.0,286.0,276.0,790.0,793.0,84.0,87.0,85.0,84.0,2023-08-24,13:02:05,0,0,0,0,0,0,0
105,2023-08-24 10:31:05,50.4674454,4.8408691,41.0,42.0,293.0,282.0,797.0,807.0,83.0,84.0,85.0,82.0,2023-08-24,10:31:05,0,0,0,0,0,0,0
105,2023-08-24 11:07:13,50.4674664,4.8408677,42.0,40.0,289.0,279.0,799.0,799.0,83.0,86.0,85.0,83.0,2023-08-24,11:07:13,0,0,0,0,0,0,0
105,2023-08-24 11:12:04,50.4674671,4.8408892,40.0,41.0,286.0,279.0,803.0,795.0,87.0,85.0,86.0,82.0,2023-08-24,11:12:04,0,0,0,0,0,0,0
105,2023-08-24 07:07:57,50.4674596,4.8408653,41.0,41.0,296.0,289.0,803.0,777.0,83.0,85.0,82.0,83.0,2023-08-24,07:07:57,0,0,0,0,0,0,0
105,2023-08-26 04:54:23,50.400851,4.4575471,17.0,18.0,545.0,552.0,797.0,793.0,43.0,42.0,35.0,33.0,2023-08-26,04:54:23,0,0,0,0,0,0,0
